gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn;operator;department;monthly_cost_mad;total_cost_mad;plan;roaming_flag;data_usage_gb;quota_gb;over_quota_flag;anomaly_flag;risk_proba;risk_score_100;risk_level;future_cost_mad;future_cost_pred_mad;alert_flag;recommendation
Female;0;Yes;Yes;55;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;One year;No;Mailed check;100.9;5448.6;0;Maroc Telecom;IT;1009.0;54486.0;XL;0;48.65;50;0;0;0.0475;4.8;Faible;985.57;1008.38;0;RAS
Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;20.25;20.25;0;Orange Maroc;IT;202.5;202.5;M;0;6.56;12;0;0;0.0975;9.8;Faible;221.95;202.3;0;RAS
Male;0;No;Yes;1;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;49.9;49.9;1;Maroc Telecom;Support;499.0;499.0;L;0;26.39;25;1;0;0.285;28.5;Moyen;538.74;549.6;1;Proposer forfait supérieur
Male;0;No;No;23;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;No;Month-to-month;Yes;Credit card (automatic);96.9;2085.45;0;Maroc Telecom;RH;969.0;20854.5;XL;0;47.08;50;0;0;0.08;8.0;Faible;984.68;969.13;0;RAS
Female;0;No;No;13;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;100.35;1358.85;1;Orange Maroc;RH;1003.5;13588.5;XL;1;47.84;50;0;0;0.8125;81.2;Critique;1074.44;1079.52;1;Surveiller la ligne + analyser causes
Male;0;Yes;No;47;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;104.1;5135.15;0;Orange Maroc;Finance;1041.0;51351.5;XL;1;50.35;50;1;0;0.2275;22.8;Moyen;1213.65;1166.21;1;Proposer forfait supérieur
Male;0;No;No;38;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20.1;730.1;0;inwi;Commercial;201.0;7301.0;M;1;8.96;12;0;0;0.0;0.0;Faible;243.34;276.26;0;RAS
Female;1;Yes;No;38;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);74.95;2869.85;1;Maroc Telecom;Finance;749.5;28698.5;XL;0;39.97;50;0;0;0.3325;33.2;Moyen;758.21;749.92;0;RAS
Female;1;No;No;2;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);56.55;118.25;0;Maroc Telecom;Commercial;565.5;1182.5;XL;0;29.73;50;0;0;0.4675;46.8;Moyen;560.23;566.48;0;RAS
Male;1;Yes;Yes;1;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic);49.25;49.25;1;Maroc Telecom;IT;492.5;492.5;L;0;24.19;25;0;0;0.3475;34.8;Moyen;480.39;492.98;0;RAS
Male;0;Yes;No;15;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);68.6;1108.6;0;inwi;IT;686.0;11086.0;XL;0;35.98;50;0;0;0.1675;16.8;Faible;680.69;686.76;0;RAS
Female;0;No;No;26;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);69.05;1815.65;0;Orange Maroc;RH;690.5;18156.5;XL;0;34.21;50;0;0;0.105;10.5;Faible;696.07;690.69;0;RAS
Female;0;Yes;Yes;35;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19.7;730.4;0;Orange Maroc;Finance;197.0;7304.0;M;0;10.47;12;0;0;0.0025;0.2;Faible;178.05;196.78;0;RAS
Male;0;No;Yes;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;20.05;75.45;0;Maroc Telecom;Support;200.5;754.5;M;0;8.02;12;0;0;0.035;3.5;Faible;186.23;200.52;0;RAS
Male;0;Yes;Yes;50;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Month-to-month;No;Electronic check;103.7;5071.05;1;Orange Maroc;IT;1037.0;50710.5;XL;0;49.88;50;0;0;0.71;71.0;Élevé;1057.25;1036.47;1;Surveiller la ligne + analyser causes
Male;0;Yes;No;42;Yes;Yes;Fiber optic;Yes;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;94.4;4014.6;0;Maroc Telecom;IT;944.0;40146.0;XL;0;47.65;50;0;0;0.2;20.0;Moyen;930.4;944.03;0;RAS
Male;0;Yes;No;10;Yes;No;DSL;Yes;No;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic);54.95;568.85;0;Orange Maroc;Commercial;549.5;5688.5;XL;1;27.94;50;0;0;0.075;7.5;Faible;611.26;625.96;0;RAS
Female;0;Yes;No;61;Yes;No;Fiber optic;Yes;Yes;No;Yes;No;Yes;One year;No;Bank transfer (automatic);93.7;5860.7;0;inwi;Commercial;937.0;58607.0;XL;1;49.88;50;0;0;0.035;3.5;Faible;1025.83;1012.89;0;RAS
Female;0;No;No;68;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Two year;No;Credit card (automatic);110.25;7279.35;0;inwi;IT;1102.5;72793.5;XL;0;56.62;50;1;0;0.13;13.0;Faible;1117.36;1151.98;1;Proposer forfait supérieur
Male;0;No;No;10;Yes;No;Fiber optic;Yes;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;98.9;1064.95;0;Orange Maroc;IT;989.0;10649.5;XL;0;47.97;50;0;0;0.405;40.5;Moyen;1009.55;989.4;0;RAS
Male;0;Yes;No;65;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;No;One year;No;Electronic check;89.75;5769.6;1;Orange Maroc;Direction;897.5;57696.0;XL;0;41.03;50;0;0;0.6975;69.8;Élevé;923.68;896.3;1;Surveiller la ligne + analyser causes
Female;0;Yes;Yes;72;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);80.45;5886.85;0;inwi;Commercial;804.5;58868.5;XL;1;42.87;50;0;0;0.02;2.0;Faible;826.38;880.06;0;RAS
Male;0;Yes;Yes;55;Yes;No;Fiber optic;No;Yes;No;Yes;No;No;Month-to-month;No;Electronic check;79.4;4238.45;0;Orange Maroc;RH;794.0;42384.5;XL;0;40.7;50;0;0;0.0725;7.2;Faible;810.39;793.81;0;RAS
Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;20.3;20.3;1;Maroc Telecom;Commercial;203.0;203.0;M;1;13.06;12;1;1;0.7675;76.8;Élevé;317.0;329.53;1;Proposer upgrade forfait + vérifier usage
Female;0;No;No;7;Yes;No;DSL;No;No;Yes;Yes;No;Yes;Month-to-month;No;Bank transfer (automatic);62.8;418.3;0;Orange Maroc;Finance;628.0;4183.0;XL;0;32.78;50;0;0;0.0475;4.8;Faible;630.37;628.87;0;RAS
Female;0;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;74.9;136.05;0;Maroc Telecom;RH;749.0;1360.5;XL;0;42.86;50;0;0;0.765;76.5;Élevé;753.71;750.69;1;Surveiller la ligne + analyser causes
Female;0;No;No;9;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;74.85;708.2;0;Orange Maroc;Commercial;748.5;7082.0;XL;0;36.78;50;0;0;0.515;51.5;Élevé;748.8;749.01;1;Surveiller la ligne + analyser causes
Male;0;No;Yes;27;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);25.85;788.55;0;Orange Maroc;Support;258.5;7885.5;M;0;13.05;12;1;0;0.03;3.0;Faible;315.38;308.18;1;Proposer forfait supérieur
Male;1;Yes;No;7;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;101.95;700.85;1;Orange Maroc;Finance;1019.5;7008.5;XL;0;53.35;50;1;0;0.8225;82.2;Critique;1046.92;1070.42;1;Proposer upgrade forfait + vérifier usage
Female;0;Yes;No;64;Yes;No;DSL;No;Yes;Yes;Yes;No;Yes;Two year;Yes;Mailed check;68.3;4378.8;0;Maroc Telecom;Support;683.0;43788.0;XL;0;36.74;50;0;0;0.0075;0.8;Faible;674.36;682.87;0;RAS
Male;0;No;No;70;No;No phone service;DSL;Yes;No;Yes;Yes;No;Yes;Two year;No;Bank transfer (automatic);48.4;3442.8;0;Maroc Telecom;IT;484.0;34428.0;L;0;25.18;25;1;0;0.0325;3.2;Faible;536.41;533.05;1;Proposer forfait supérieur
Male;1;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;94.0;181.7;1;Orange Maroc;Finance;940.0;1817.0;XL;0;42.23;50;0;0;0.9725;97.2;Critique;922.76;940.0;1;Surveiller la ligne + analyser causes
Male;1;No;No;67;Yes;No;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Two year;Yes;Electronic check;105.05;7171.7;0;inwi;IT;1050.5;71717.0;XL;0;47.22;50;0;0;0.155;15.5;Faible;1022.22;1049.04;0;RAS
Female;0;No;No;45;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);89.3;4016.85;1;Orange Maroc;IT;893.0;40168.5;XL;0;43.49;50;0;0;0.6975;69.8;Élevé;891.63;892.68;1;Surveiller la ligne + analyser causes
Female;0;No;No;24;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);25.15;553.0;0;Maroc Telecom;Direction;251.5;5530.0;M;0;12.64;12;1;0;0.0325;3.2;Faible;271.75;301.23;1;Proposer forfait supérieur
Male;0;Yes;Yes;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19.5;96.85;0;inwi;Commercial;195.0;968.5;M;0;4.15;12;0;0;0.0025;0.2;Faible;170.43;194.39;0;RAS
Male;0;Yes;Yes;44;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);92.95;4122.9;0;inwi;IT;929.5;41229.0;XL;0;46.39;50;0;0;0.115;11.5;Faible;917.17;929.39;0;RAS
Female;0;Yes;Yes;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;20.7;1482.3;0;Maroc Telecom;Direction;207.0;14823.0;M;0;12.3;12;1;0;0.01;1.0;Faible;263.42;256.02;1;Proposer forfait supérieur
Female;0;No;No;1;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);74.3;74.3;1;Maroc Telecom;Support;743.0;743.0;XL;0;36.97;50;0;0;0.8875;88.8;Critique;734.76;743.76;1;Surveiller la ligne + analyser causes
Male;0;No;No;66;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19.35;1240.8;0;Orange Maroc;Support;193.5;12408.0;M;0;10.56;12;0;0;0.025;2.5;Faible;214.39;192.66;0;RAS
Male;0;No;No;1;No;No phone service;DSL;No;Yes;No;Yes;No;Yes;Month-to-month;Yes;Mailed check;44.65;44.65;1;inwi;Direction;446.5;446.5;L;1;24.09;25;0;0;0.4275;42.8;Moyen;508.07;523.18;0;RAS
Male;0;Yes;Yes;13;Yes;No;Fiber optic;Yes;No;No;No;No;Yes;Month-to-month;No;Electronic check;84.05;1095.3;1;inwi;Finance;840.5;10953.0;XL;0;37.22;50;0;0;0.725;72.5;Élevé;862.18;840.23;1;Surveiller la ligne + analyser causes
Male;0;No;No;10;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);80.7;788.8;1;inwi;Support;807.0;7888.0;XL;0;42.31;50;0;0;0.86;86.0;Critique;795.73;807.94;1;Surveiller la ligne + analyser causes
Male;1;Yes;No;65;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;104.35;6578.55;0;Orange Maroc;Commercial;1043.5;65785.5;XL;1;49.97;50;0;0;0.195;19.5;Faible;1163.89;1118.44;0;RAS
Male;0;No;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19.55;19.55;0;Orange Maroc;Support;195.5;195.5;M;0;9.06;12;0;0;0.15;15.0;Faible;180.49;195.78;0;RAS
Male;0;Yes;Yes;38;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;No;One year;No;Electronic check;74.05;2802.3;0;Maroc Telecom;Support;740.5;28023.0;XL;0;35.04;50;0;0;0.045;4.5;Faible;766.23;740.16;0;RAS
Male;0;No;Yes;23;No;No phone service;DSL;Yes;No;Yes;Yes;No;No;Two year;No;Mailed check;40.1;857.75;0;Maroc Telecom;RH;401.0;8577.5;L;0;23.27;25;0;0;0.015;1.5;Faible;419.38;401.62;0;RAS
Female;0;Yes;No;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20.1;184.4;0;Orange Maroc;Support;201.0;1844.0;M;0;6.53;12;0;0;0.045;4.5;Faible;212.23;200.61;0;RAS
Male;0;No;Yes;4;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;101.7;364.55;1;Orange Maroc;Finance;1017.0;3645.5;XL;0;54.99;50;1;0;0.885;88.5;Critique;1086.16;1068.28;1;Proposer upgrade forfait + vérifier usage
Male;0;Yes;Yes;72;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);83.55;6093.3;0;Orange Maroc;Finance;835.5;60933.0;XL;0;48.95;50;0;0;0.005;0.5;Faible;848.55;836.01;0;RAS
Female;0;Yes;No;35;Yes;No;DSL;No;Yes;No;Yes;No;No;Month-to-month;No;Electronic check;56.85;1861.1;0;Orange Maroc;IT;568.5;18611.0;XL;1;23.77;50;0;0;0.0475;4.8;Faible;646.55;643.56;0;RAS
Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20.4;20.4;1;Maroc Telecom;Direction;204.0;204.0;M;0;8.44;12;0;0;0.2825;28.2;Moyen;183.67;204.11;0;RAS
Female;0;Yes;Yes;58;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19.55;1079.65;0;Orange Maroc;Finance;195.5;10796.5;M;0;11.61;12;0;0;0.0;0.0;Faible;160.16;195.0;0;RAS
Male;0;Yes;Yes;70;Yes;No;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;106.15;7475.1;0;Maroc Telecom;Commercial;1061.5;74751.0;XL;0;50.09;50;1;0;0.055;5.5;Faible;1072.81;1110.17;1;Proposer forfait supérieur
Male;0;Yes;Yes;38;Yes;Yes;DSL;No;Yes;Yes;No;Yes;Yes;One year;No;Credit card (automatic);78.95;2862.55;0;Maroc Telecom;RH;789.5;28625.5;XL;0;38.66;50;0;0;0.025;2.5;Faible;764.2;789.37;0;RAS
Female;0;Yes;Yes;60;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;49.75;3069.45;0;inwi;Direction;497.5;30694.5;L;1;25.4;25;1;1;0.0525;5.2;Faible;588.41;622.52;1;Vérifier roaming + limiter options
Male;0;No;No;26;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);92.4;2349.8;0;Orange Maroc;RH;924.0;23498.0;XL;0;44.06;50;0;0;0.4075;40.8;Moyen;940.41;923.93;0;RAS
Female;0;No;No;8;Yes;No;DSL;Yes;Yes;No;Yes;No;No;One year;No;Bank transfer (automatic);58.2;469.25;0;inwi;Support;582.0;4692.5;XL;0;29.35;50;0;0;0.0325;3.2;Faible;566.0;582.65;0;RAS
Male;0;Yes;Yes;41;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;102.6;4213.35;1;Maroc Telecom;Support;1026.0;42133.5;XL;1;54.15;50;1;0;0.7925;79.2;Élevé;1183.2;1152.11;1;Proposer upgrade forfait + vérifier usage
Female;1;Yes;No;36;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);91.95;3301.05;0;Orange Maroc;RH;919.5;33010.5;XL;0;45.74;50;0;0;0.13;13.0;Faible;920.35;919.54;0;RAS
Male;1;No;No;54;Yes;No;DSL;No;No;Yes;Yes;No;Yes;One year;No;Bank transfer (automatic);65.25;3529.95;0;Maroc Telecom;RH;652.5;35299.5;XL;0;29.51;50;0;0;0.0325;3.2;Faible;653.88;651.61;0;RAS
Male;0;Yes;Yes;71;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);106.0;7723.7;1;Maroc Telecom;Support;1060.0;77237.0;XL;0;56.49;50;1;0;0.7175;71.8;Élevé;1093.22;1109.75;1;Proposer upgrade forfait + vérifier usage
Female;0;No;No;55;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;73.1;4144.9;0;inwi;Direction;731.0;41449.0;XL;0;40.72;50;0;0;0.3775;37.8;Moyen;748.83;731.34;0;RAS
Female;0;No;No;72;Yes;Yes;DSL;Yes;Yes;No;No;No;No;Two year;No;Bank transfer (automatic);59.75;4265.0;0;Orange Maroc;Support;597.5;42650.0;XL;0;30.98;50;0;0;0.0025;0.2;Faible;597.87;596.93;0;RAS
Female;0;No;Yes;3;Yes;No;DSL;Yes;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;55.1;154.65;1;inwi;Finance;551.0;1546.5;XL;0;24.6;50;0;0;0.7175;71.8;Élevé;553.56;551.2;1;Surveiller la ligne + analyser causes
Female;0;Yes;Yes;54;Yes;Yes;DSL;No;Yes;Yes;No;No;No;Two year;Yes;Bank transfer (automatic);59.8;3246.45;0;Maroc Telecom;Support;598.0;32464.5;XL;0;27.27;50;0;0;0.0125;1.2;Faible;635.13;597.18;0;RAS
Male;0;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);116.6;8337.45;0;inwi;RH;1166.0;83374.5;XL;0;51.19;50;1;0;0.005;0.5;Faible;1261.6;1213.95;1;Proposer forfait supérieur
Male;0;No;No;52;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;109.3;5731.4;0;Maroc Telecom;Commercial;1093.0;57314.0;XL;0;52.87;50;1;0;0.14;14.0;Faible;1121.04;1142.27;1;Proposer forfait supérieur
Female;1;No;No;60;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;One year;Yes;Bank transfer (automatic);101.4;6176.6;0;inwi;Support;1014.0;61766.0;XL;1;53.9;50;1;0;0.08;8.0;Faible;1158.92;1139.76;1;Proposer forfait supérieur
Female;0;No;No;39;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);50.65;1905.4;0;Maroc Telecom;Finance;506.5;19054.0;XL;1;23.27;50;0;0;0.09;9.0;Faible;582.98;581.91;0;RAS
Female;0;No;No;15;Yes;No;DSL;No;No;No;No;Yes;No;One year;No;Mailed check;56.15;931.9;0;Maroc Telecom;Support;561.5;9319.0;XL;0;25.21;50;0;0;0.055;5.5;Faible;530.17;561.46;0;RAS
Male;0;No;No;69;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);106.5;7348.8;1;Orange Maroc;Commercial;1065.0;73488.0;XL;0;56.32;50;1;0;0.73;73.0;Élevé;1110.33;1114.72;1;Proposer upgrade forfait + vérifier usage
Male;0;Yes;Yes;43;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;19.2;776.25;0;inwi;Support;192.0;7762.5;M;0;13.05;12;1;0;0.0075;0.8;Faible;226.33;241.89;1;Proposer forfait supérieur
Female;1;No;No;63;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;One year;No;Bank transfer (automatic);83.0;5243.05;0;Maroc Telecom;IT;830.0;52430.5;XL;0;39.89;50;0;0;0.0475;4.8;Faible;838.47;829.21;0;RAS
Male;1;Yes;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;70.1;141.65;0;Maroc Telecom;RH;701.0;1416.5;XL;1;36.58;50;0;0;0.215;21.5;Moyen;800.38;777.85;0;RAS
Female;0;Yes;Yes;72;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);108.3;7679.65;0;inwi;Support;1083.0;76796.5;XL;0;51.55;50;1;0;0.075;7.5;Faible;1091.52;1131.7;1;Proposer forfait supérieur
Female;0;Yes;Yes;32;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);91.05;2954.5;1;Maroc Telecom;IT;910.5;29545.0;XL;0;44.5;50;0;0;0.7225;72.2;Élevé;876.31;910.49;1;Surveiller la ligne + analyser causes
Male;0;Yes;Yes;40;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);25.25;1006.9;0;Maroc Telecom;IT;252.5;10069.0;M;0;7.16;12;0;0;0.0025;0.2;Faible;238.72;251.15;0;RAS
Female;0;Yes;No;58;No;No phone service;DSL;Yes;Yes;No;No;Yes;No;One year;Yes;Electronic check;45.35;2540.1;0;Maroc Telecom;Direction;453.5;25401.0;L;0;23.76;25;0;0;0.045;4.5;Faible;465.65;453.02;0;RAS
Male;0;No;No;67;No;No phone service;DSL;Yes;No;No;Yes;Yes;No;Two year;No;Electronic check;43.9;3097.2;0;Maroc Telecom;Finance;439.0;30972.0;L;1;21.64;25;0;0;0.0725;7.2;Faible;523.2;513.91;0;RAS
Female;1;Yes;No;51;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;77.5;3807.35;1;inwi;Direction;775.0;38073.5;XL;0;36.73;50;0;0;0.7925;79.2;Élevé;787.13;774.38;1;Surveiller la ligne + analyser causes
Male;0;Yes;No;31;Yes;Yes;DSL;No;No;Yes;Yes;Yes;Yes;One year;Yes;Mailed check;79.3;2484.0;0;inwi;Finance;793.0;24840.0;XL;0;39.37;50;0;0;0.06;6.0;Faible;797.32;793.11;0;RAS
Male;1;Yes;No;69;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);84.9;5785.65;0;Orange Maroc;RH;849.0;57856.5;XL;0;41.8;50;0;0;0.13;13.0;Faible;849.25;848.25;0;RAS
Male;0;Yes;No;32;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;One year;Yes;Electronic check;79.25;2619.15;0;inwi;Support;792.5;26191.5;XL;0;37.14;50;0;0;0.105;10.5;Faible;794.36;792.21;0;RAS
Female;0;No;No;21;Yes;No;DSL;Yes;Yes;No;Yes;Yes;No;Two year;No;Credit card (automatic);71.05;1524.85;0;Orange Maroc;Commercial;710.5;15248.5;XL;1;36.72;50;0;0;0.04;4.0;Faible;800.62;786.89;0;RAS
Male;0;No;No;52;Yes;No;DSL;Yes;No;Yes;No;No;No;One year;No;Electronic check;53.75;2790.65;0;Maroc Telecom;Commercial;537.5;27906.5;XL;1;25.98;50;0;0;0.01;1.0;Faible;582.6;612.83;0;RAS
Female;0;Yes;Yes;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);24.25;1784.5;0;Maroc Telecom;Commercial;242.5;17845.0;M;1;11.72;12;0;1;0.0;0.0;Faible;360.46;317.16;1;Vérifier roaming + limiter options
Female;0;Yes;No;72;No;No phone service;DSL;No;Yes;Yes;No;Yes;Yes;Two year;Yes;Electronic check;54.2;3937.45;1;Maroc Telecom;Support;542.0;39374.5;XL;0;22.72;50;0;0;0.6525;65.2;Élevé;524.68;540.48;1;Surveiller la ligne + analyser causes
Male;0;Yes;Yes;52;No;No phone service;DSL;Yes;No;Yes;No;No;Yes;One year;No;Bank transfer (automatic);44.25;2276.1;0;Maroc Telecom;Finance;442.5;22761.0;L;0;21.75;25;0;0;0.04;4.0;Faible;447.89;441.89;0;RAS
Female;0;No;No;41;Yes;No;DSL;No;No;No;Yes;No;No;One year;No;Bank transfer (automatic);50.05;2029.05;0;inwi;RH;500.5;20290.5;XL;0;24.49;50;0;0;0.0475;4.8;Faible;500.77;500.29;0;RAS
Male;0;No;No;41;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20.15;802.35;0;inwi;IT;201.5;8023.5;M;0;7.6;12;0;0;0.0;0.0;Faible;240.3;200.63;0;RAS
Female;0;No;No;6;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;69.25;418.4;1;Maroc Telecom;Commercial;692.5;4184.0;XL;0;36.22;50;0;0;0.79;79.0;Élevé;670.33;693.44;1;Surveiller la ligne + analyser causes
Male;0;Yes;Yes;67;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;One year;Yes;Credit card (automatic);69.35;4653.25;0;Orange Maroc;Finance;693.5;46532.5;XL;0;28.35;50;0;0;0.07;7.0;Faible;707.56;691.79;0;RAS
Female;0;Yes;Yes;16;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19.35;275.9;0;Orange Maroc;RH;193.5;2759.0;M;0;8.23;12;0;0;0.0125;1.2;Faible;185.82;193.34;0;RAS
Male;0;No;No;17;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19.15;343.45;0;inwi;Commercial;191.5;3434.5;M;0;10.5;12;0;0;0.0125;1.2;Faible;203.87;191.72;0;RAS
Male;0;Yes;No;35;Yes;No;DSL;Yes;Yes;Yes;No;No;No;Month-to-month;No;Mailed check;61.0;2130.45;0;inwi;IT;610.0;21304.5;XL;0;36.8;50;0;0;0.07;7.0;Faible;621.23;611.1;0;RAS
Female;0;Yes;Yes;58;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);20.5;1191.4;0;Orange Maroc;IT;205.0;11914.0;M;0;6.15;12;0;0;0.0;0.0;Faible;200.66;203.49;0;RAS
Male;0;No;No;1;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;50.5;50.5;1;inwi;Commercial;505.0;505.0;XL;1;25.52;50;0;0;0.7425;74.2;Élevé;529.11;581.61;1;Surveiller la ligne + analyser causes
Male;0;Yes;Yes;52;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;No;Two year;No;Mailed check;50.2;2554.0;0;Orange Maroc;RH;502.0;25540.0;XL;0;26.74;50;0;0;0.0325;3.2;Faible;486.15;501.93;0;RAS
Female;0;No;No;70;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);79.6;5589.45;0;Orange Maroc;Support;796.0;55894.5;XL;0;39.99;50;0;0;0.0225;2.2;Faible;797.58;795.36;0;RAS
